TR11932-1,Bacillus anthracis Identification,Bacillus anthracis Identification,,Microbiology
TR11933-9,Mycobacterium species Identification,Mycobacterium species Identification,,Microbiology
TR11934-7,Hepatitis B DNA Viral Load,Hepatitis B DNA Viral Load,,Microbiology
TR11935-4,Culture,Culture,,Microbiology
TR11936-2,Hepatitis C RNA Viral Load,Hepatitis C RNA Viral Load,,Microbiology
TR11937-0,Albumin/Creatinine Ratio,Albumin/Creatinine Ratio,100000.186.500,Chemistry
TR11938-8,Fondaparinux,Fondaparinux,,Hematology
TR11939-6,Thrombin Time Correction,Thrombin Time Correction,,Hematology
TR11940-4,"Coagulation tissue factor induced, Control","PT, Control",,Hematology
TR11941-2,"Coagulation surface induced, Control","aPTT, Control",,Hematology
TR11942-0,Janus kinase 2,Janus kinase 2,,Hematology
TR11943-8,Differential and Morphology,Manual Differential and Morphology,,Hematology
TR11944-6,Radioallergosorbent test,RAST Test,,Allergens
TR11945-3,Challenge procedure,Challenge procedure,,Chemistry
TR11946-1,Duration from last dose,Duration from last dose,,Chemistry
TR11947-9,Fecal Weight,Fecal Weight,,Chemistry
TR11948-7,Hours of Collection,Hours of Collection,,Chemistry
TR11949-5,Hours Since Last Meal,Hours Since Last Meal,100000.075.000,Chemistry
TR11950-3,Collection Time Interval from Baseline 1st specimen,Collection Time Interval from Baseline 1st specimen,,Chemistry
TR11951-1,Collection Time Interval from Baseline 2nd specimen,Collection Time Interval from Baseline 2nd specimen,,Chemistry
TR11952-9,Collection Time Interval from Baseline 3rd specimen,Collection Time Interval from Baseline 3rd specimen,,Chemistry
TR11953-7,Collection Time Interval from Baseline 4th specimen,Collection Time Interval from Baseline 4th specimen,,Chemistry
TR11954-5,Collection Time Interval from Baseline 5th specimen,Collection Time Interval from Baseline 5th specimen,,Chemistry
TR11955-8,Collection Time Interval from Baseline 6th specimen,Collection Time Interval from Baseline 6th specimen,,Chemistry
TR11956-0,Collection Time Interval from Baseline 7th specimen,Collection Time Interval from Baseline 7th specimen,,Chemistry
TR11957-8,Collection Time Interval from Baseline 8th specimen,Collection Time Interval from Baseline 8th specimen,,Chemistry
TR11958-6,"Tumor Necrosis Factor - alpha, Free",Tumor Necrosis Factor alpha,,Chemistry
TR11959-4,Lactoferrin,Lactoferrin,,Chemistry
TR11960-2,Thromboxane B2,Thromboxane B2,,Chemistry
TR11961-0,HIV 1+Hepatitis C virus RNA+Hepatitis B virus DNA,Transmittable Disease Markers,,Microbiology
TR11962-8,Acinetobacter Screen,Acinetobacter Screen,,Microbiology
TR11963-6,Blood Culture,Blood Culture,,Microbiology
TR11964-4,Bone Marrow Culture,Bone Marrow Culture,,Microbiology
TR11965-1,Bone Culture,Bone Culture,,Microbiology
TR11966-9,Tissue Culture,Tissue Culture,,Microbiology
TR11967-7,CSF Culture,Cerebrospinal Fluid Culture,,Microbiology
TR11968-5,CSF PCR,Cerebrospinal Fluid PCR,,Microbiology
TR11969-3,Corneal Scrappings Culture,Cornea Culture,,Microbiology
TR11970-1,Dialysate Culture,Dialysate Culture,,Microbiology
TR11971-9,Synovial Fluid Culture,Synovial Fluid Culture,,Microbiology
TR11972-7,Ear Culture,Ear Culture,,Microbiology
TR11973-5,Eye Culture,Eye Culture,,Microbiology
TR11974-3,Drainage Culture,Drainage Culture,,Microbiology
TR11975-0,Throat Culture,Throat Culture,,Microbiology
TR11976-8,Urine Culture,Urine Culture,500000.102.000,Microbiology
TR11977-6,Catheter Tip Culture,Catheter Tip Culture,,Microbiology
TR11978-4,Fluid Culture,Fluid Culture,,Microbiology
TR11979-2,Genital Culture,Genital Culture,,Microbiology
TR11980-0,Wound Culture,Wound Culture,,Microbiology
TR11981-8,Incision Culture,Incision Culture,,Microbiology
TR11982-6,Respiratory Culture,Respiratory Culture,,Microbiology
TR11983-4,Helicobacter pylori Culture,Helicobacter pylori Culture,,Microbiology
TR11984-2,Multiresistant Organism Screen,Multiresistant Organism Screen,,Microbiology
TR11985-9,Chlamydia Culture,Chlamydia Culture,,Microbiology
TR11986-7,Trichomonas Culture,Trichomonas Culture,,Microbiology
TR11987-5,Nose Culture,Nose Culture,,Microbiology
TR11988-3,Stool Culture,Stool Culture,,Microbiology
TR11989-1,Vaginal Culture,Vaginal Culture,,Microbiology
TR11990-9,Hippurate,Hippuric Acid,,Chemistry
TR11991-7,Inhibin A Hormone,Inhibin A Hormone,,Chemistry
TR11992-5,Anti-Mullerian Hormone,Anti-Mullerian Hormone,,Chemistry
TR11993-3,Blister Culture,Blister culture,,Microbiology
TR11994-1,Urea Nitrogen,Urea Nitrogen (BUN),,Chemistry
TR11995-8,Cervix culture,Cervix Culture,,Microbiology
TR11996-6,Glucose Tolerance Test 1h,Glucose Tolerance Test 1h,,Chemistry
TR11997-4,Glucose Tolerance Test 5 Hour,Glucose Tolerance Test 5 Hour,,Chemistry
TR11998-2,Pleural Fluid Culture,Pleural Fluid Culture,,Microbiology
TR11999-0,Bartonella Culture,Bartonella Culture,,Microbiology
TR12000-6,Bronchial Lavage Culture,Bronchial Lavage Culture,,Microbiology
TR12001-4,Sputum Culture,Sputum Culture,,Microbiology
TR12002-2,Burn Culture,Burn Culture,,Microbiology
TR12003-0,Anaerobic Culture,Anaerobic Culture,500000.101.000,Microbiology
TR12004-8,Gastric Culture,Gastric Culture,,Microbiology
TR12005-5,Collection interval from baseline,Collection interval from baseline,,Chemistry
TR12006-3,Challenge Test Procedure,Challenge Test Procedure,,Chemistry
TR12007-1,Water Deprivation Test,Water Deprivation Test,,Chemistry
TR12008-9,Calcitonin Stimulation Timed Test,Calcitonin Stimulation Timed Test,,Chemistry
TR12009-7,Lysergate Diethylamide,Lysergate Diethylamide,,Chemistry
TR12010-5,Glucose Tolerance Test 1 Hour,Glucose Tolerance Test 1 Hour,,Chemistry
TR12011-3,Deamidated Gliadin Antibodies,Deamidated Gliadin Antibodies,,Chemistry
TR12012-1,Calciferol Binding Proteins,Vitamin D Binding Protein,,Chemistry
TR12014-7,Deamidated Gliadin Antibody IgG,Deamidated Gliadin Antibody IgG,,Chemistry
TR12016-2,Deamidated Gliadin Antibody IgA,Deamidated Gliadin Antibody IgA,,Chemistry
TR12017-0,First Trimester Screening,First Trimester Screening,,Chemistry
TR12018-8,Maternal Serum Screening,Maternal Serum Screening,,Chemistry
TR12019-6,Integrated Screening,Integrated Screening,,Chemistry
TR12020-4,Amniotic Fluid Prenatal Screening,Amniotic Fluid Prenatal Screening,,Chemistry
TR12021-2,Placental Function Test,Placental Function Test,,Chemistry
TR12022-0,Gliadin IgA Antibodies,Gliadin IgA Antibodies,,Chemistry
TR12023-8,Gliadin IgG Antibodies,Gliadin IgG Antibodies,,Chemistry
TR12024-6,Blackeye Pea IgE,Blackeye Pea IgE,,Chemistry
TR12025-3,Aspirate Culture,Aspirate Culture,,Microbiology
TR12026-1,Anal Culture,Anal Culture,,Microbiology
TR12027-9,Oral Culture,Oral Culture,,Microbiology
TR12028-7,Abscess Culture,Abscess Culture,,Microbiology
TR12029-5,Skin Culture,Skin Culture,,Microbiology
TR12030-3,Staph Screen (Neonatal),Staph Screen (Neonatal),,Microbiology
TR12031-1,Semen Fluid Culture,Semen Fluid Culture,,Microbiology
TR12032-9,Ulcer Culture,Ulcer Culture,,Microbiology
TR12033-7,Sinus Culture,Sinus Culture,,Microbiology
TR12034-5,Nail Culture,Nail Culture,,Microbiology
TR12035-2,Thermal Amplitude,Thermal Amplitude,,Blood Bank
TR12036-0,Xanthochromia,Xanthachromia,,Chemistry
TR12037-8,Ferritin Panel,Ferritin Panel,,Chemistry
TR12038-6,Vancomycin Level,Vancomycin level,,Chemistry
TR12039-4,Tissue Tranglutaminase Antibodies,Tissue Tranglutaminase Antibodies,,Chemistry
TR12040-2,Fecal Calprotectin,Fecal Calprotectin,,Chemistry
TR12041-0,Galectin 3,Galectin 3,,Chemistry
TR12042-8,Anaplasma phagocytophilum PCR,Anaplasma phagocytophilum PCR,,Microbiology
TR12043-6,Bartonella PCR,Bartonella PCR,,Microbiology
TR12044-4,Ehrlichia chaffeensis PCR,Ehrlichia chaffeensis PCR,,Microbiology
TR12045-1,Listeria Typing,Listeria Typing,,Microbiology
TR12046-9,Malarial Serology,Malarial Anitbody,,Microbiology
TR12047-7,Parvovirus B19 Antibody IgG and IgM,Parvovirus B19 Antibody IgG and IgM,,Microbiology
TR12048-5,Pneumocystis jiroveci PCR,Pneumocystis jiroveci PCR,,Microbiology
TR12049-3,Coxiella burnetii PCR,Coxiella burnetii PCR,,Microbiology
TR12050-1,Rickettsia PCR,Rickettsia PCR,,Microbiology
TR12051-9,Human Leukocyte Antigen Typing,HLA Typing,,Hematology
TR12052-7,Oxygen Dissociation Curve P50,"Oxygen Dissociation Curve (ODC), P50",,Hematology
TR12053-5,Human anti-Mouse Antibody,Human anti-Mouse Antibody,,Hematology
TR12054-3,Thiopurine methyltransferase,Thiopurine methyltransferase,,Hematology
TR12055-0,Levetiracetam,Levetiracetam,,Chemistry
TR12056-8,Water Deprivation Test,Water Deprivation Test,,Chemistry
TR12057-6,Calcitonin Stimulation Test,Calcitonin Stimulation Test,,Chemistry
TR12058-4,Total parenteral nutrition Triglyceride,TPN Triglyceride,,Chemistry
TR12059-2,Alpha N-acetylgalactosaminidase,Alpha N-acetylgalactosaminidase,,Chemistry
TR12060-0,Alpha N-acetylglucosaminidase,Alpha N-acetylglucosaminidase,,Chemistry
TR12061-8,Acetoacetate,Acetoacetate,,Chemistry
TR12062-6,Food Allergen Mix 71 (Carum carvi+Elettaria cardamomum+Mace+Syzygium aromaticum) Ab IgE,Food Allergen Mix 71 (Carum carvi+Elettaria cardamomum+Mace+Syzygium aromaticum) Ab IgE,,Allergens
TR12063-4,Ictalurus punctatus antibody,Ictalurus punctatus antibody,,Chemistry
TR12064-2,Cesium,Cesium,,Chemistry
TR12065-9,Chitotriosidase,Chitotriosidase,,Chemistry
TR12066-7,Cobalt and Chromium,Cobalt and Chromium,,Chemistry
TR12067-5,Aquaporin-4 antibody,Aquaporin-4 antibody,,Chemistry
TR12068-3,N-acetylgalactosamine-4-sulfatase,N-acetylgalactosamine-4-sulfatase,,Chemistry
TR12069-1,Aryl Sulfatase E,Aryl Sulfatase E,,Chemistry
TR12070-9,Aspartylglucosaminidase,Aspartylglucosaminidase,,Chemistry
TR12071-7,Food Allergen Mix 72 (Foeniculum vulgare Seed+Ocimum basilicum+Pimpinella anisum+Zingiber officinale) Ab IgE,Food Allergen Mix 72 (Foeniculum vulgare Seed+Ocimum basilicum+Pimpinella anisum+Zingiber officinale) Ab IgE,,Allergens
TR12072-5,Galactosylceramidase,Galactosylceramidase,,Chemistry
TR12073-3,Beta Galactosidase,Beta Galactosidase,,Chemistry
TR12075-8,Beta Glucocerebrosidase,Beta Glucocerebrosidase,,Chemistry
TR12076-6,Beta glucuronidase,Beta glucuronidase,,Chemistry
TR12078-2,Biotinidase,Biotinidase,,Chemistry
TR12079-0,Bicarbonate,Bicarbonate,,Chemistry
TR12080-8,C3 Nephritic Factor,Complement C3 Nephritic Factor,,Chemistry
TR12081-6,Avian allergens,Avian allergens,,Allergens
TR12082-4,Desmethyldiazepam,Nordazepam,,Chemistry
TR12083-2,Marburg Virus Serology,Marburg Virus Antibody,,Microbiology
TR12084-0,Tropheryma whipplei Serology,Tropheryma whipplei Serology,,Microbiology
TR12085-7,California Group Virus Serology,California Group Virus Antibody,,Microbiology
TR12086-5,Crimean Congo Serology,Crimean Congo Serology,,Microbiology
TR12087-3,Viral PCR,Viral PCR,,Microbiology
TR12088-1,Neisseria meningitidis Antibody,Neisseria meningitidis Antibody,,Microbiology
TR12089-9,Helicobacter pylori IgG,Helicobacter pylori IgG,,Microbiology
TR12090-7,Rubella Virus IgG and IgM,Rubella Virus IgG and IgM,,Microbiology
TR12091-5,Measles Virus Antibody IgG and IgM,Measles Virus Antibody IgG and IgM,,Microbiology
TR12092-3,Haemophilus influenzae Serotyping,Haemophilus influenzae Serotyping,,Microbiology
TR12093-1,Mumps Virus IgG and IgM,Mumps Virus IgG and IgM,,Microbiology
TR12094-9,Neisseria meningitidis Screen,Neisseria meningitidis Screen,,Microbiology
TR12095-6,Varicella Zoster Virus IgG and IgM,Varicella Zoster Virus IgG and IgM,,Microbiology
TR12096-4,Fungal PCR,Fungal PCR,,Microbiology
TR12097-2,Parasitic PCR,Parasitic PCR,,Microbiology
TR12098-0,Bacterial PCR,Bacterial PCR,,Microbiology
TR12099-8,Trypanosoma species PCR,Trypanosoma species PCR,,Microbiology
TR12100-4,Streptococcus pneumoniae genotyping,Streptococcus pneumoniae genotyping,,Microbiology
TR12101-2,Streptococcus Serotyping,Streptococcus Serotyping,,Microbiology
TR12102-0,Varicella Zoster Virus Shell Vial Culture,Varicella Zoster Virus Shell Vial Culture,,Microbiology
TR12104-6,Mycobacterium tuberculosis Complex Resistance,MTB Complex Resistance,,Microbiology
TR12105-3,Chlamydia trachomatis NAAT,Chlamydia trachomatis (NAAT),,Microbiology
TR12106-1,Neisseria gonorrhoeae NAAT,Neisseria gonorrhoeae (NAAT),,Microbiology
TR12107-9,Norovirus Direct ICT,Norovirus Direct ICT,,Microbiology
TR12108-7,ABO/Rh Repeat Group,ABO/Rh Repeat Group,,Blood Bank
TR12109-5,Thrombin-Antithrombin complex,Thrombin-Antithrombin complex,,Hematology
TR12110-3,Lysergate diethylamide,Lysergate diethylamide (LSD),,Chemistry
TR12111-1,Tay-Sachs Genetic Testing,Tay-Sachs Genetic Testing,,Chemistry
TR12112-9,Retinol Binding Protein,Retinol Binding Protein,,Chemistry
TR12113-7,Alpha-Fucosidase,Alpha-Fucosidase,,Chemistry
TR12114-5,Alpha-Galactosidase,Alpha-Galactosidase,,Chemistry
TR12115-2,Alpha-Glucosidase,Alpha-Glucosidase,,Chemistry
TR12116-0,Alpha-Iduronidase,Alpha-Iduronidase,,Chemistry
TR12117-8,Alpha-Mannosidase,Alpha-Mannosidase,,Chemistry
TR12118-6,Aspartylglucosaminidase,Aspartylglucosaminidase,,Chemistry
TR12119-4,Pneumocystis carinii Serology,Pneumocystis carinii Serology,,Microbiology
TR12120-2,Serratia Screening,Serratia Screening,,Microbiology
TR12121-0,Cyclosporine 1H post dose,Cyclosporine (C1),,Chemistry
TR12122-8,Cyclosporine 3H post dose,Cyclosporine (C3),,Chemistry
TR12123-6,Cyclosporine 4H post dose,Cyclosporine (C4),,Chemistry
TR12124-4,HIV 1 Drug Resistance,HIV 1 Drug Resistance,,Chemistry
TR12125-1,Mycobacterium tuberculosis complex DNA,Mycobacterium tuberculosis complex DNA,,Microbiology
TR12126-9,Tissue Parasite Microscopy,Tissue Parasite Microscopy,,Microbiology
TR12127-7,Vancomycin Susceptibility,Vancomycin Susceptibility,,Microbiology
TR12128-5,Glucose Tolerance Test 0.5H,Glucose Tolerance Test 0.5H,,Chemistry
TR12129-3,Glucose Tolerance Test 1H,Glucose Tolerance Test 1H,,Chemistry
TR12130-1,Glucose Tolerance Test 1.5H,Glucose Tolerance Test 1.5H,,Chemistry
TR12131-9,Glucose Tolerance Test Pre dose,Glucose Tolerance Test Pre dose,,Chemistry
TR12132-7,Food Allergen Mix 70 (Artemisia dracunculus+Levisticum officinale+Origanum majorana+Thymus vulgaris) Ab IgE,Food Allergen Mix 70 (Artemisia dracunculus+Levisticum officinale+Origanum majorana+Thymus vulgaris) Ab IgE,,Allergens
TR12133-5,Cannabinoid Confirmation,"Cannabinoid Confirmation, GCMS",,Chemistry
TR12134-3,Cocaine Confirmation,"Cocaine Confirmation, GCMS",,Chemistry
TR12135-0,Nicotine + Cotinine,Nicotine + Cotinine,,Chemistry
TR12136-8,Opiate Confirmation,"Opiate Confirmation, GCMS",,Chemistry
TR12137-6,F410 Grouper Ab,Grouper Antibody,,Allergens
TR12138-4,H. pylori C-14 Breath Test,C-Urea Breath Test,,Chemistry
TR12139-2,Iduronate-2-sulfatase,Iduronate 2 sulfatase,,Chemistry
TR12140-0,Jamestown Canyon Virus Antibody,Jamestown Canyon Virus Antibody,,Microbiology
TR12141-8,Leflunomide,Leflunomide,,Chemistry
TR12142-6,Phaseolus limensis Ab,Lima Bean Antibody,,Allergens
TR12143-4,Lymphocyte Mitogen Proliferation Assay,Lymphocyte Mitogen,,Hematology
TR12144-2,Mephenytoin,Mephenytoin,,Chemistry
TR12145-9,Mitochondrial Respiratory Chain Enzyme,Mitochondrial Respiratory Chain Enzyme,,Chemistry
TR12146-7,Mitotane,Mitotane,,Chemistry
TR12147-5,Morphine,Morphine,,Chemistry
TR12148-3,Interferon Antibody,Interferon Antibody,,Serology
TR12149-1,Niobium,Niobium,,Chemistry
TR12150-9,Nuclear matrix protein 22,Nuclear matrix protein 22 (NMP 22),,Serology
TR12151-7,Oxygen Saturation,Oxygen Saturation,,Chemistry
TR12152-5,Hoplostethus atlanticus Antibody IgE,Orange Roughy Antibody IgE,,Allergens
TR12153-3,Pseudoephedrine,Pseudoephedrine,,Chemistry
TR12154-1,Psyllium Antibody IgE,Psyllium seed Antibody IgE,,Allergens
TR12155-8,Pterin Analysis,Neopterin/Biopterin Ratio,,Chemistry
TR12156-6,Cucurbita pepo seed Antibody IgE,Pumpkin seed Antibody IgE,,Allergens
TR12158-2,Rabbit epithelium Antibody IgE,Rabbit epithelium Antibody IgE,,Allergens
TR12159-0,Rabbit meat Antibody IgE,Rabbit meat Antibody IgE,,Allergens
TR12160-8,"Weed Mix 209 (Ambrosia artemisiifolia (A. elatior), Ambrosia psilostachya, Ambrosia trifida)",Weed Mix 209 (Common Ragweed+Western Ragweed+Giant Ragweed),,Allergens
TR12161-6,Coagulation Factor VIII and  Inhibitor,Coagulation Factor VIII and Inhibitor,,Hematology
TR12162-4,Coagulation Factor IX  and Inhibitor,Coagulation Factor IX and Inhibitor,,Hematology
TR12163-2,Sudan Black Stain,Sudan Black,,Hematology
TR12164-0,Benzodiazepine,Benzodiazepine,,Chemistry
TR12165-7,Itraconazole,Itraconazole,,Chemistry
TR12166-5,Neuromyelitis optica IgG,Neuromyelitis optica (NMO) IgG,,Chemistry
TR12167-3,Streptomycin HPLC,Streptomycin HPLC,,Chemistry
TR12168-1,Acylglycine,Acylglycine,,Chemistry
TR12169-9,Voriconazole,Voriconazole,,Chemistry
TR12170-7,Brodifacoum,Brodifacoum,,Chemistry
TR12171-5,Neutrophil Adherance,Neutrophil Adherance,,Hematology
TR12172-3,Therapeutic Phlebotomy,Therapeutic Phlebotomy,,Hematology
TR12173-1,Tilapia,Tilapia,,Allergens
TR12174-9,Toxic Metal Panel,"Toxic Metal Panel (Arsenic, Cadmium, Lead, Mercury, Nickel, Thallium, Aluminum, Antimony, Bismuth, Barium, Titanium, Uranium, Palladium, Silver, Beryllium)",,Chemistry
TR12176-4,Trace Metal Panel,"Trace Metal Panel (As, Cd, Pb, Mg, Ni, Tl, Al, Sb, Bi, Ba, Ti, Ur, Pd, Ag, Be, Cr, Co, Cu, Mg, Mn, Mo, V, Zn, B, Ca, Fe, Se, Sr, Sn)",,Chemistry
TR12177-2,Tree Mix 4 (Quercus alba+Ulmus americana+Platanus acerifolia+Salix caprea+Populus deltoides) Ab IgE,Tree Mix 4 (Quercus alba+Ulmus americana+Platanus acerifolia+Salix caprea+Populus deltoides) Ab IgE,,Allergens
TR12178-0,Tree Mix 6 (Acer negundo+Betula verrucosa+Fagus grandifolia+Quercus alba+Juglans californica) Ab IgE,Tree Mix 6 (Acer negundo+Betula verrucosa+Fagus grandifolia+Quercus alba+Juglans californica) Ab IgE,,Allergens
TR12179-8,Weed Mix 3 (Artemisia vulgaris+Chenopodium album+Plantago lanceolata+Solidago virgaurea+Urtica dioica) Ab IgE,Weed Mix 3 (Artemisia vulgaris+Chenopodium album+Plantago lanceolata+Solidago virgaurea+Urtica dioica) Ab IgE,,Allergens
TR12180-6,Weed Mix 6 (Plantago lanceolata+Chenopodium album+Salsola kali+Rumex acetosella) Ab IgE,Weed Mix 6 (Plantago lanceolata+Chenopodium album+Salsola kali+Rumex acetosella) Ab IgE,,Allergens
TR12181-4,Zirconium,Zirconium,,Chemistry
TR12182-2,Intestinal Hormone Panel,Intestinal Hormone Panel,,Chemistry
TR12183-0,Glucose Meter Check,Glucose Meter Reading,,Chemistry
TR12184-8,Strepcoccal Serotyping,Strepcoccal Serotyping,,Microbiology
TR12185-5,Drug Screen,Drug Screen,,Chemistry
TR12186-3,Valine,Valine,,Chemistry
TR12187-1,Alanine,Alanine,,Chemistry
TR12189-7,Amitriptyline + Nortriptyline Panel,Amitriptyline + Nortriptyline,,Chemistry
TR12190-5,HLA-B*5701,HLA-B*5701,,Chemistry
TR12191-3,Antibody Coated Bacteria,Antibody Coated Bacteria,,Microbiology
TR12192-1,Sporotrichosis Serology,Sporotrichosis Serology,,Microbiology
TR12193-9,Vasovasostomy (Sperm),Semen Analysis Vasovasostomy,,Pathology
TR12194-7,Peritoneal Equilibration Test (PET),Peritoneal Equilibration Test (PET),,Chemistry
TR12196-2,Aspergillosis Panel,Aspergillosis Panel,,Microbiology
TR12197-0,Varicella Zoster Virus PCR,Varicella Zoster Virus PCR,,Microbiology
TR12198-8,Enterovirus PCR,Enterovirus PCR,,Microbiology
TR12199-6,Molecular Typing,Molecular Typing,,Pathology
