50291-4,3-dechloroethylifosfamide^6H post dose ifosfamide,3-Dechloroethylifosfamide 6h Post Dose Ifosfamide; Blood,
50292-2,4-hydroxyifosfamide^pre dose ifosfamide,4-Hydroxyifosfamide Pre Dose Ifosfamide; Blood,
50293-0,4-hydroxyifosfamide^1D post dose ifosfamide,4-Hydroxyifosfamide 1d Post Dose Ifosfamide; Blood,
5029-4,Neisseria meningitidis rRNA,Neisseria meningitidis rRNA,
50294-8,4-hydroxyifosfamide^2D post dose ifosfamide,4-Hydroxyifosfamide 2d Post Dose Ifosfamide; Blood,
50295-5,4-hydroxyifosfamide^3D post dose ifosfamide,4-Hydroxyifosfamide 3d Post Dose Ifosfamide; Blood,
50296-3,4-hydroxyifosfamide^4D post dose ifosfamide,4-Hydroxyifosfamide 4d Post Dose Ifosfamide; Blood,
50297-1,4-hydroxyifosfamide^5D post dose ifosfamide,4-Hydroxyifosfamide 5d Post Dose Ifosfamide; Blood,
50298-9,4-hydroxyifosfamide^3H post dose ifosfamide,4-Hydroxyifosfamide 3h Post Dose Ifosfamide; Blood,
50299-7,4-hydroxyifosfamide^6H post dose ifosfamide,4-Hydroxyifosfamide 6h Post Dose Ifosfamide; Blood,
50300-3,6-hydroxyheptanoate,6-Hydroxyheptanoate; Urine,
50301-1,Adipoylcarnitine+Methylglutarylcarnitine,Adipoylcarnitine + Methylglutarylcarnitine; Urine,
5030-2,Parvovirus B19 RNA,Parvovirus B19 RNA,
50302-9,Adipoylcarnitine+Methylglutarylcarnitine,Adipoylcarnitine + Methylglutarylcarnitine; Amniotic Fluid,
50303-7,Adipoylcarnitine+Methylglutarylcarnitine,Adipoylcarnitine + Methylglutarylcarnitine; CSF,
50304-5,Adipoylcarnitine+Methylglutarylcarnitine,Adipoylcarnitine + Methylglutarylcarnitine; Blood Filter Paper,
50305-2,Adipoylcarnitine+Methylglutarylcarnitine/Creatinine,Adipoylcarnitine + Methylglutarylcarnitine/Creatinine Ratio; Urine,
50306-0,Allantoine,Allantoine; Urine,
50307-8,BCL10 Ag,BCL10 Antigen,
50308-6,Caldesmon Ag,Caldesmon Antigen,
50309-4,CD138 Ag,CD138 Antigen,
5031-0,Parvovirus B19 RNA,Parvovirus B19 RNA,
50310-2,CD7 Ag,CD7 Antigen,
50311-0,Chlamydia trachomatis DNA,Chlamydia trachomatis DNA,
50312-8,Clusterin Ag,Clusterin Antigen,
50313-6,Cyclospora sp identified,Cyclospora species,
50314-4,Cytokeratin 19 Ag,Cytokeratin 19 Antigen,
50315-1,Cytokeratin 5 Ag,Cytokeratin 5 Antigen,
50316-9,Galectin 3 Ag,Galectin 3 Antigen,
50317-7,CD235a Ag,CD235a Antigen,
50318-5,Granzyme B Ag,Granzyme B Antigen,
50319-3,HBME-1 Ag,HBME-1 Antigen,
50320-1,Helicobacter pylori Ag,Helicobacter pylori antigen,
50321-9,Hepatocyte Ag,Hepatocyte Antigen,
50322-7,MLH-1 Ag,MLH-1 Antigen,
50323-5,MSH-2 Ag,MSH-2 Antigen,
50324-3,MSH-6 Ag,MSH-6 Antigen,
50325-0,MUM-1 Ag,MUM-1 Antigen,
50326-8,Neisseria gonorrhoeae DNA,Neisseria gonorrhoeae DNA,
50327-6,Neu-N Ag,Neu-N Antigen,
5032-8,Parvovirus B19 RNA,Parvovirus B19 RNA,
50328-4,PMS-2 Ag,PMS-2 Antigen,
50329-2,Respiratory syncytial virus Ag,Respiratory Syncytial virus Antigen,
503-3,Ticarcillin+Clavulanate,"Ticarcillin + Clavulanic Acid, MLC",
50330-0,SLC6A4 gene mutation analysis,SLC6A4 gene mutation analysis; Blood,
50331-8,WT-1 Ag,WT-1 Antigen,
50332-6,Hexadecanedioate/Creatinine,Hexadecanedioate/Creatinine Ratio; Urine,
50333-4,Tetradecanedioate/Creatinine,Tetradecanedioate/Creatinine Ratio; Urine,
50335-9,Alpha-beta crystallin Ag,Alpha-beta crystallin Antigen,
5033-6,Staphylococcus aureus rRNA,Staphylococcus aureus rRNA,
50336-7,Beta cortolone/Cortisol,Beta Cortolone/Cortisol Ratio; Urine,
50338-3,Cannabinoids,Cannabinoids; Dialysis Fluid,
50340-9,Eosinophils,Eosinophils; Nasal,
50341-7,Eosinophils,Eosinophils; Sputum,
50342-5,Ependymal+Choroid plexus cells/100 leukocytes,Ependymal + Choroid plexus cells/100 leukocytes; CSF,
50343-3,Ethanol,Ethanol; Saliva,
5034-4,Streptococcus agalactiae rRNA,Streptococcus agalactiae rRNA,
50344-1,Parvovirus B19 DNA,Parvovirus B19 DNA,
50345-8,Parvovirus B19 DNA,Parvovirus B19 DNA,
50346-6,Parvovirus B19 DNA,Parvovirus B19 DNA,
50347-4,Parvovirus B19 DNA,Parvovirus B19 DNA,
50348-2,Parvovirus B19 DNA,Parvovirus B19 DNA,
50349-0,Parvovirus B19 DNA,Parvovirus B19 DNA,
50350-8,Mustard Ab.IgE,Mustard IgE,
5035-1,Streptococcus pneumoniae rRNA,Streptococcus pneumoniae rRNA,
50351-6,Casuarina equisetifolia Ab.IgE,Australian Pine IgE,
50352-4,Papain Ab.IgE,Papain IgE,
50353-2,Parrot feather Ab.IgE,Parrot Feather IgE,
50354-0,Paspalum notatum Ab.IgE,Bahia Grass IgE,
50355-7,Perca spp Ab.IgE,Perch IgE,
50356-5,Phalaris arundinacea Ab.IgE,Canary Grass IgE,
50357-3,Phenolphthalein,Phenolphthalein,
50358-1,Phenylacetate/Creatinine,Phenylacetate/Creatinine Ratio; 24h Urine,
50359-9,Phenyllactate/Creatinine,Phenyllactate/Creatinine Ratio; 24h Urine,
50360-7,Phenylpropionylglycine/Creatinine,Phenylpropionylglycine/Creatinine Ratio; 24h Urine,
50361-5,Phenylpyruvate/Creatinine,Phenylpyruvate/Creatinine Ratio; 24h Urine,
50362-3,Phoma betae Ab.IgE,Phoma betae IgE,
50363-1,Pigweed common Ab.IgE,Common Pigweed IgE,
50364-9,Piper nigrum Ab.IgE,Piper nigrum IgE,
50365-6,Platelet glycoprotein IIb-IIIa Ab,Platelet glycoprotein IIb-IIIa antibody,
50366-4,Prolactin.free/Prolactin.total,Prolactin Free/Prolactin Total Ratio,
50367-2,Propionylglycine/Creatinine,Propionylglycine/Creatinine Ratio; 24h Urine,
50368-0,Protoporphyrin,Protoporphyrin; 24h Urine,
5036-9,Streptococcus pyogenes rRNA,Streptococcus pyogenes rRNA,
50369-8,Quercus alba Ab.IgE,White Oak IgE,
50370-6,Syagrus romanzoffianum Ab.IgE,Queen Palm IgE,
50371-4,Protoporphyrin,Protoporphyrin; Urine,
50372-2,Protoporphyrin,Protoporphyrin; Urine,
50373-0,Eosinophils.band form/100 cells,Eosinophils.band form/100 cells; Bone marrow,
50374-8,Myelocytes.eosinophilic/100 cells,Myelocytes.eosinophilic/100 cells; Bone marrow,
50375-5,Nucleated cells,Nucleated cells; Bronchial Washings,
50376-3,Lupus anticoagulant neutralization.dilute phospholipid actual/Normal,Lupus Anticoagulant neutralization Dilute Phospholipid actual/Normal,
5037-7,Acetylcholine receptor binding Ab,Acetylcholine Receptor Binding antibody,
50377-1,von Willebrand factor.collagen binding activity actual/Normal,von Willebrand factor.collagen binding activity actual/Normal,
50378-9,von Willebrand factor.collagen binding activity/von Willebrand factor Ag,von Willebrand factor.collagen binding activity/von Willebrand factor Ag,
50379-7,Creatinine renal clearance/1.73 sq M,Creatinine Renal Clearance/1.73 Sq M; Dialysis Fluid + Serum/Plasma,
50380-5,Creatinine renal clearance/1.73 sq M.predicted.female,Creatinine Renal Clearance/1.73 Sq M Predicted Female,
50381-3,Creatinine renal clearance/1.73 sq M.predicted.male,Creatinine Renal Clearance/1.73 Sq M Predicted Male,
50382-1,Glutathione reductase,Glutathione Reductase; RBC,
50384-7,Glomerular filtration rate/1.73 sq M.predicted,GFR/1.73 sq M.Predicted; Schwartz,
5038-5,Acetylcholine receptor blocking Ab,Acetylcholine Receptor Blocking antibody,
50385-4,Alpha-1-microglobulin.placental,Alpha-1-Microglobulin Placental; Vaginal,
50386-2,Parakeet+Parrot droppings Ab.IgE,Parakeet + Parrot droppings IgE,
50387-0,Chlamydia trachomatis rRNA,Chlamydia trachomatis rRNA,
50388-8,Neisseria gonorrhoeae rRNA,Neisseria gonorrhoeae rRNA,
50389-6,Microscopic observation,Microscopic Examination,
50390-4,Coagulation tissue factor induced circulating inhibitor,Coagulation tissue factor induced circulating inhibitor,
50391-2,Coagulation surface induced circulating inhibitor,Coagulation surface induced circulating inhibitor,
50392-0,3-keto n-valerate,3-keto n-valerate; CSF,
5039-3,Acetylcholine receptor modulation Ab,Acetylcholine Receptor Modulation antibody,
50393-8,3-keto n-valerate/Creatinine,3-Keto N-Valerate/Creatinine Ratio; Urine,
50394-6,Adenine phosphoribosyltransferase,Adenine Phosphoribosyltransferase; Chorionic Villus Sample,
50395-3,Adenosine deaminase,Adenosine Deaminase; Chorionic Villus Sample,
50396-1,Molecular diagnostic major findings for display,Molecular diagnostic major findings for display,
50397-9,Molecular diagnostic overall interpretation,Molecular diagnostic overall interpretation,
50398-7,Narrative diagnostic report,Narrative diagnostic report,
5040-1,Actinomyces sp Ab,Actinomyces species antibody,
50401-9,Antibody titered,Blood group antibody titre,
50404-3,Other cells/100 leukocytes,Other cells/100 leukocytes; Synovial Fluid,
50405-0,Patient symptoms^post transfusion reaction,Patient symptoms post transfusion reaction,
50406-8,Cannabinoids,Cannabinoids; Meconium,
50407-6,Other cells/100 leukocytes,Other cells/100 leukocytes; CSF,
50408-4,Protein.abnormal band/Protein.total,Protein Abnormal Band/Total Protein Ratio; Urine,
50409-2,Cholesterol.in HDL 2+3,Cholesterol In HDL 2 + 3,
504-1,Ticarcillin+Clavulanate,"Ticarcillin + Clavulanic Acid, MIC",
50410-0,Coagulation dilute Russell viper venom induced/Coagulation dilute Russell viper venom induced.excess phospholipid,dRVVT/dRVVT Excess Phospholipid,
50411-8,Chlamydia trachomatis rRNA,Chlamydia trachomatis rRNA,
50412-6,Neisseria gonorrhoeae rRNA,Neisseria gonorrhoeae rRNA,
50413-4,Corticotropin^pre 1 mg dexamethasone PO overnight,Corticotropin [ACTH] Pre 1 mg Dexamethasone PO Overnight,
50414-2,Corticotropin^post 1 mg dexamethasone PO overnight,Corticotropin [ACTH] Post 1 mg Dexamethasone PO Overnight,
50415-9,Cortisol^pre 2 mg dexamethasone PO overnight,Cortisol Pre 2 mg Dexamethasone PO Overnight,
50416-7,Cortisol^post 2 mg dexamethasone PO overnight,Cortisol Post 2 mg Dexamethasone PO Overnight,
50417-5,Corticotropin^pre 2 mg dexamethasone PO overnight,Corticotropin [ACTH] Pre 2 mg Dexamethasone PO Overnight,
50418-3,Corticotropin^post 2 mg dexamethasone PO overnight,Corticotropin [ACTH] Post 2 mg Dexamethasone PO Overnight,
5041-9,Adenovirus Ab,Adenovirus antibody,
50419-1,Corticotropin^pre 500 ug dexamethasone PO 2.5 day low dose q6h,Corticotropin [ACTH] Pre 500 ug Dexamethasone PO 2.5d Low Dose Q6H,
50420-9,Corticotropin^post 500 ug dexamethasone PO 2.5 day low dose q6h,Corticotropin [ACTH] Post 500 ug Dexamethasone PO 2.5d Low Dose Q6H,
50421-7,Cortisol^pre 100 ug CRH IV,Cortisol Pre 100 ug CRH IV,
50422-5,Cortisol^20M post 100 ug CRH IV,Cortisol 20m Post 100 ug CRH IV,
50423-3,Cortisol^40M post 100 ug CRH IV,Cortisol 40m Post 100 ug CRH IV,
50424-1,Cortisol^1H post 100 ug CRH IV,Cortisol 1h Post 100 ug CRH IV,
50425-8,Corticotropin^pre 100 ug CRH IV,Corticotropin [ACTH] Pre 100 ug CRH IV,
50426-6,Corticotropin^20M post 100 ug CRH IV,Corticotropin [ACTH] 20m Post 100 ug CRH IV,
5042-7,Adenovirus Ab.IgM,Adenovirus antibody IgM,
50427-4,Corticotropin^40M post 100 ug CRH IV,Corticotropin [ACTH] 40m Post 100 ug CRH IV,
50428-2,Corticotropin^1H post 100 ug CRH IV,Corticotropin [ACTH] 1h Post 100 ug CRH IV,
50429-0,Cortisol^9 AM specimen,Cortisol 9 AM Specimen,
50430-8,Cortisol^3 PM specimen,Cortisol 3 PM Specimen,
50431-6,Cortisol^6 PM specimen,Cortisol 6 PM Specimen,
50432-4,Cortisol^9 PM specimen,Cortisol 9 PM Specimen,
50433-2,Cortisol^3 AM specimen,Cortisol 3 AM Specimen,
50434-0,Cortisol^6 AM specimen,Cortisol 6 AM Specimen,
5043-5,Adrenal Ab,Adrenal antibody,
50435-7,Corticotropin^9 AM specimen,Corticotropin [ACTH] 9 AM Specimen,
50436-5,Corticotropin^3 PM specimen,Corticotropin [ACTH] 3 PM Specimen,
50437-3,Corticotropin^6 PM specimen,Corticotropin [ACTH] 6 PM Specimen,
50438-1,Corticotropin^9 PM specimen,Corticotropin [ACTH] 9 PM Specimen,
50439-9,Corticotropin^3 AM specimen,Corticotropin [ACTH] 3 AM Specimen,
50440-7,Corticotropin^6 AM specimen,Corticotropin [ACTH] 6 AM Specimen,
50441-5,Cortisol^30M pre dose insulin IV,Cortisol 30m Pre Dose Insulin IV,
50442-3,Cortisol^20M post dose insulin IV,Cortisol 20m Post Dose Insulin IV,
5044-3,Adrenal cortex Ab,Adrenal Cortex antibody,
50443-1,Somatotropin^30M pre dose arginine,Growth Hormone [GH] 30m Pre Dose Arginine,
50444-9,Somatotropin^20M post dose arginine,Growth Hormone [GH] 20m Post Dose Arginine,
50445-6,Corticotropin^1st specimen,Corticotropin [ACTH] 1st Specimen,
50446-4,Corticotropin^2nd specimen,Corticotropin [ACTH] 2nd Specimen,
50447-2,Corticotropin^3rd specimen,Corticotropin [ACTH] 3rd Specimen,
50448-0,Corticotropin^4th specimen,Corticotropin [ACTH] 4th Specimen,
50449-8,Corticotropin^5th specimen,Corticotropin [ACTH] 5th Specimen,
5045-0,Ancylostoma sp Ab,Ancylostoma species antibody,
50450-6,Corticotropin^6th specimen,Corticotropin [ACTH] 6th Specimen,
50451-4,Corticotropin^7th specimen,Corticotropin [ACTH] 7th Specimen,
50452-2,Corticotropin^8th specimen,Corticotropin [ACTH] 8th Specimen,
50453-0,Cortisol^1st specimen,Cortisol 1st Specimen,
50454-8,Cortisol^2nd specimen,Cortisol 2nd Specimen,
50455-5,Cortisol^3rd specimen,Cortisol 3rd Specimen,
50456-3,Cortisol^4th specimen,Cortisol 4th Specimen,
50457-1,Cortisol^5th specimen,Cortisol 5th Specimen,
50458-9,Cortisol^6th specimen,Cortisol 6th Specimen,
50459-7,Cortisol^7th specimen,Cortisol 7th Specimen,
50460-5,Cortisol^8th specimen,Cortisol 8th Specimen,
50461-3,C peptide^1st specimen,C Peptide 1st Specimen,
50462-1,C peptide^2nd specimen,C Peptide 2nd Specimen,
50463-9,C peptide^3rd specimen,C Peptide 3rd Specimen,
50464-7,C peptide^4th specimen,C Peptide 4th Specimen,
50465-4,C peptide^5th specimen,C Peptide 5th Specimen,
50466-2,C peptide^6th specimen,C Peptide 6th Specimen,
50467-0,C peptide^7th specimen,C Peptide 7th Specimen,
5046-8,Hantavirus Ab,Hantavirus antibody,
50468-8,C peptide^8th specimen,C Peptide 8th Specimen,
50469-6,Calcitonin^1st specimen,Calcitonin 1st Specimen,
50470-4,Calcitonin^2nd specimen,Calcitonin 2nd Specimen,
50471-2,Calcitonin^3rd specimen,Calcitonin 3rd Specimen,
50472-0,Calcitonin^4th specimen,Calcitonin 4th Specimen,
50473-8,Calcitonin^5th specimen,Calcitonin 5th Specimen,
50474-6,Calcitonin^6th specimen,Calcitonin 6th Specimen,
50475-3,Calcitonin^7th specimen,Calcitonin 7th Specimen,
5047-6,Nuclear Ab,Nuclear antibody,
50476-1,Calcitonin^8th specimen,Calcitonin 8th Specimen,
50477-9,Follitropin^1st specimen,Follicle Stimulating Hormone [FSH] 1st Specimen,
50478-7,Follitropin^2nd specimen,Follicle Stimulating Hormone [FSH] 2nd Specimen,
50479-5,Follitropin^3rd specimen,Follicle Stimulating Hormone [FSH] 3rd Specimen,
50480-3,Follitropin^4th specimen,Follicle Stimulating Hormone [FSH] 4th Specimen,
50481-1,Follitropin^5th specimen,Follicle Stimulating Hormone [FSH] 5th Specimen,
50482-9,Follitropin^6th specimen,Follicle Stimulating Hormone [FSH] 6th Specimen,
50483-7,Follitropin^7th specimen,Follicle Stimulating Hormone [FSH] 7th Specimen,
5048-4,Nuclear Ab,Nuclear antibody,
50484-5,Follitropin^8th specimen,Follicle Stimulating Hormone [FSH] 8th Specimen,
50485-2,Gastrin^1st specimen,Gastrin 1st Specimen,
50486-0,Gastrin^2nd specimen,Gastrin 2nd Specimen,
50487-8,Gastrin^3rd specimen,Gastrin 3rd Specimen,
50488-6,Gastrin^4th specimen,Gastrin 4th Specimen,
50489-4,Gastrin^5th specimen,Gastrin 5th Specimen,
50490-2,Gastrin^6th specimen,Gastrin 6th Specimen,
50491-0,Gastrin^7th specimen,Gastrin 7th Specimen,
5049-2,Ascaris lumbricoides Ab,Ascaris lumbricoides antibody,
50492-8,Gastrin^8th specimen,Gastrin 8th Specimen,
50493-6,Somatotropin^1st specimen,Growth Hormone [GH] 1st Specimen,
50494-4,Somatotropin^2nd specimen,Growth Hormone [GH] 2nd Specimen,
50495-1,Somatotropin^3rd specimen,Growth Hormone [GH] 3rd Specimen,
50496-9,Somatotropin^4th specimen,Growth Hormone [GH] 4th Specimen,
50497-7,Somatotropin^5th specimen,Growth Hormone [GH] 5th Specimen,
50498-5,Somatotropin^6th specimen,Growth Hormone [GH] 6th Specimen,
50499-3,Somatotropin^7th specimen,Growth Hormone [GH] 7th Specimen,
50-5,Bacampicillin,"Bacampicillin, SBT",
5050-0,Aspergillus fumigatus Ab,Aspergillus fumigatus antibody,
50500-8,Somatotropin^8th specimen,Growth Hormone [GH] 8th Specimen,
50501-6,Insulin^1st specimen,Insulin 1st Specimen,
50502-4,Insulin^2nd specimen,Insulin 2nd Specimen,
50503-2,Insulin^3rd specimen,Insulin 3rd Specimen,
50504-0,Insulin^4th specimen,Insulin 4th Specimen,
50505-7,Insulin^5th specimen,Insulin 5th Specimen,
50506-5,Insulin^6th specimen,Insulin 6th Specimen,
50507-3,Insulin^7th specimen,Insulin 7th Specimen,
50508-1,Insulin^8th specimen,Insulin 8th Specimen,
50509-9,Lutropin^1st specimen,Luteinizing Hormone [LH] 1st Specimen,
50510-7,Lutropin^2nd specimen,Luteinizing Hormone [LH] 2nd Specimen,
50511-5,Lutropin^3rd specimen,Luteinizing Hormone [LH] 3rd Specimen,
50512-3,Lutropin^4th specimen,Luteinizing Hormone [LH] 4th Specimen,
50513-1,Lutropin^5th specimen,Luteinizing Hormone [LH] 5th Specimen,
50514-9,Lutropin^6th specimen,Luteinizing Hormone [LH] 6th Specimen,
50515-6,Lutropin^7th specimen,Luteinizing Hormone [LH] 7th Specimen,
50516-4,Lutropin^8th specimen,Luteinizing Hormone [LH] 8th Specimen,
50517-2,Prolactin^1st specimen,Prolactin 1st Specimen,
5051-8,Aspergillus niger Ab,Aspergillus niger antibody,
50518-0,Prolactin^2nd specimen,Prolactin 2nd Specimen,
50519-8,Prolactin^3rd specimen,Prolactin 3rd Specimen,
50520-6,Prolactin^4th specimen,Prolactin 4th Specimen,
50521-4,Prolactin^5th specimen,Prolactin 5th Specimen,
50522-2,Prolactin^6th specimen,Prolactin 6th Specimen,
50523-0,Prolactin^7th specimen,Prolactin 7th Specimen,
50524-8,Prolactin^8th specimen,Prolactin 8th Specimen,
50525-5,Parathyrin.intact^1st specimen,Parathyrin [PTH] Intact 1st Specimen,
5052-6,Aspergillus species antibody,Aspergillus species Ab; ImD (Immunodiffusion),
50526-3,Parathyrin.intact^2nd specimen,Parathyrin [PTH] Intact 2nd Specimen,
50527-1,Parathyrin.intact^3rd specimen,Parathyrin [PTH] Intact 3rd Specimen,
50528-9,Parathyrin.intact^4th specimen,Parathyrin [PTH] Intact 4th Specimen,
50529-7,Parathyrin.intact^5th specimen,Parathyrin [PTH] Intact 5th Specimen,
50530-5,Parathyrin.intact^6th specimen,Parathyrin [PTH] Intact 6th Specimen,
50531-3,Parathyrin.intact^7th specimen,Parathyrin [PTH] Intact 7th Specimen,
50532-1,Parathyrin.intact^8th specimen,Parathyrin [PTH] Intact 8th Specimen,
50533-9,Thyrotropin^1st specimen,Thyroid Stimulating Hormone [TSH] 1st Specimen,
5053-4,Aspergillus sp Ab,Aspergillus species antibody,
50534-7,Thyrotropin^2nd specimen,Thyroid Stimulating Hormone [TSH] 2nd Specimen,
50535-4,Thyrotropin^3rd specimen,Thyroid Stimulating Hormone [TSH] 3rd Specimen,
50536-2,Thyrotropin^4th specimen,Thyroid Stimulating Hormone [TSH] 4th Specimen,
50537-0,Thyrotropin^5th specimen,Thyroid Stimulating Hormone [TSH] 5th Specimen,
50538-8,Thyrotropin^6th specimen,Thyroid Stimulating Hormone [TSH] 6th Specimen,
50539-6,Thyrotropin^7th specimen,Thyroid Stimulating Hormone [TSH] 7th Specimen,
50540-4,Thyrotropin^8th specimen,Thyroid Stimulating Hormone [TSH] 8th Specimen,
50541-2,Thyrotropin^20M post dose TRH,Thyroid Stimulating Hormone [TSH] 20m Post Dose Thyroid Releasing Hormone [TRH],
5054-2,Babesia sp Ab,Babesia species antibody,
50542-0,"2-ethylidene-1,5-dimethyl-3,3-diphenylpyrrolidine","2-Ethylidene-1,5-Dimethyl-3,3-Diphenylpyrrolidine; Urine",100000.817.100
50543-8,Tricyclic antidepressants,Tricyclic Antidepressants; Urine,
50544-6,Everolimus,Everolimus; Blood,
50547-9,Eastern equine encephalitis virus RNA,Eastern equine encephalitis virus RNA,
50548-7,Respiratory virus DNA+RNA,Respiratory virus DNA+RNA,
50549-5,Cytomegalovirus+Epstein Barr virus DNA,Cytomegalovirus + Epstein-Barr virus DNA,
50550-3,Malondialdehyde.free,Malondialdehyde Free,
50551-1,Bilirubin,Bilirubin,
50552-9,Clarity,Clarity,
50553-7,Color,Color,
50555-2,Glucose,Glucose,
50557-8,Ketones,Ketones,
50558-6,Nitrite,Nitrite,
5055-9,Bacillus anthracis Ab,Bacillus anthracis antibody,
50559-4,Hemoglobin,Hemoglobin,
50560-2,pH,pH,
50561-0,Protein,Protein,
50562-8,Specific gravity,Specific Gravity,
50563-6,Urobilinogen,Urobilinogen,
5056-7,Basement membrane Ab,Basement Membrane antibody,
5057-5,Blastomyces dermatitidis Ab,Blastomyces dermatitidis Ab Titre; Complement Fixation,
505-8,Ticarcillin+Clavulanate,"Ticarcillin + Clavulanic Acid, KB",
5058-3,Blastomyces dermatitidis Ab,Blastomyces dermatitidis Ab; ImD,
50590-9,Adenine phosphoribosyltransferase,Adenine Phosphoribosyltransferase; Trophoblasts,
5059-1,Bordetella pertussis Ab,Bordetella pertussis antibody,
50591-7,Adenosine deaminase,Adenosine Deaminase; Trophoblasts,
50592-5,Ecgonine methyl ester,Ecgonine Methyl Ester; Urine,
50593-3,3-Hydroxybenzoylecgonine,3-Hydroxybenzoylecgonine,
50594-1,3-Hydroxybenzoylecgonine,3-Hydroxybenzoylecgonine; Urine,
50595-8,Pathologist interpretation,Pathologist Interpretation,
50596-6,HPA-1a,HPA-1a;,
50597-4,HPA-2,HPA-2;,
50598-2,HPA-15,HPA-15;,
50599-0,HPA-1,HPA-1;,
50600-6,HPA-3,HPA-3;,
50601-4,HPA-4,HPA-4;,
50602-2,HPA-5,HPA-5;,
50603-0,HPA-6,HPA-6;,
50605-5,Hydrogen/Expired gas^pre XXX challenge,Hydrogen/Expired Gas Pre XXX Challenge,
50606-3,Hydrogen/Expired gas^4H post XXX challenge,Hydrogen/Expired Gas 4h Post XXX Challenge,
5060-9,Borrelia burgdorferi Ab,Borrelia burgdorferi antibody,
50609-7,Nitroblue tetrazolium test,Nitroblue tetrazolium test; Blood,
50610-5,Alpha-1-fetoprotein multiple of the median^^adjusted for multiple gestations,Alpha Fetoprotein Multiple Of The Median Adjusted For Multiple Gestations,
50611-3,Felbamate,Felbamate,
50612-1,Chlamydophila pneumoniae Ab.IgA & IgG & IgM,Chlamydophila pneumoniae antibody IgA & IgG & IgM,
50613-9,Hydrogen/Expired gas^3.5H post XXX challenge,Hydrogen/Expired Gas 3.5h Post XXX Challenge,
50614-7,Hydrogen/Expired gas^4.5H post XXX challenge,Hydrogen/Expired Gas 4.5h Post XXX Challenge,
50615-4,Hydrogen/Expired gas^5H post XXX challenge,Hydrogen/Expired Gas 5h Post XXX Challenge,
50616-2,Hydrogen/Expired gas^5.5H post XXX challenge,Hydrogen/Expired Gas 5.5h Post XXX Challenge,
5061-7,Borrelia burgdorferi Ab,Borrelia burgdorferi antibody,
